12,0,JointId.Head,<x=-0.38138842582702637, y=0.6990258693695068, z=1.7710522413253784, w=1.0>
666,0,JointId.ShoulderRight,<x=-0.21459358930587769, y=0.31464749574661255, z=2.2615671157836914, w=1.0>
666,0,JointId.ElbowRight,<x=-0.03221257030963898, y=0.10665477812290192, z=2.2332870960235596, w=1.0>
666,0,JointId.WristRight,<x=0.18653880059719086, y=0.06342960894107819, z=2.122659921646118, w=1.0>
666,0,JointId.HandRight,<x=0.23426280915737152, y=0.05151307210326195, z=2.061251401901245, w=1.0>
666,0,JointId.HipCenter,<x=-0.36186647415161133, y=0.003951922059059143, z=2.130234718322754, w=1.0>
666,0,JointId.HipLeft,<x=-0.44115063548088074, y=-0.07763083279132843, z=2.0800559520721436, w=1.0>
666,0,JointId.KneeLeft,<x=-0.4598351716995239, y=-0.5218478441238403, z=2.040379285812378, w=1.0>
666,0,JointId.AnkleLeft,<x=-0.4798625409603119, y=-0.8424291610717773, z=1.9703428745269775, w=1.0>
666,0,JointId.FootLeft,<x=-0.466948926448822, y=-0.8738599419593811, z=1.8669050931930542, w=1.0>
666,0,JointId.HipCenter,<x=-0.36186647415161133, y=0.003951922059059143, z=2.130234718322754, w=1.0>
666,0,JointId.HipRight,<x=-0.2710283100605011, y=-0.0782885029911995, z=2.1270549297332764, w=1.0>
666,0,JointId.KneeRight,<x=-0.2555881142616272, y=-0.5395897626876831, z=2.088742733001709, w=1.0>
666,0,JointId.AnkleRight,<x=-0.23830394446849823, y=-0.819422721862793, z=2.0608580112457275, w=1.0>
666,0,JointId.FootRight,<x=-0.32933592796325684, y=-0.8094763159751892, z=2.047487258911133, w=1.0>
672,0,JointId.Head,<x=-0.38883811235427856, y=0.6355931162834167, z=2.244615316390991, w=1.0>
672,0,JointId.HipCenter,<x=-0.3663675785064697, y=0.0033392251934856176, z=2.124080181121826, w=1.0>
672,0,JointId.Head,<x=-0.38883811235427856, y=0.6355931162834167, z=2.244615316390991, w=1.0>
672,0,JointId.Spine,<x=-0.3826678693294525, y=0.059835780411958694, z=2.193110466003418, w=1.0>672,0,JointId.HipCenter,<x=-0.3663675785064697, y=0.0033392251934856176, z=2.124080181121826, w=1.0>

672,0,JointId.ShoulderCenter,<x=-0.40482914447784424, y=0.4460843503475189, z=2.2510361671447754, w=1.0>672,0,JointId.Spine,<x=-0.3826678693294525, y=0.059835780411958694, z=2.193110466003418, w=1.0>

672,0,JointId.Head,<x=-0.38883811235427856, y=0.6355931162834167, z=2.244615316390991, w=1.0>672,0,JointId.ShoulderCenter,<x=-0.40482914447784424, y=0.4460843503475189, z=2.2510361671447754, w=1.0>

672,0,JointId.ShoulderCenter,<x=-0.40482914447784424, y=0.4460843503475189, z=2.2510361671447754, w=1.0>
 672,0,JointId.Head,<x=-0.38883811235427856, y=0.6355931162834167, z=2.244615316390991, w=1.0>
672,0,JointId.ShoulderLeft,<x=-0.5872186422348022, y=0.296162486076355, z=2.177116870880127, w=1.0>672,0,JointId.ShoulderCenter,<x=-0.40482914447784424, y=0.4460843503475189, z=2.2510361671447754, w=1.0>

672,0,JointId.ElbowLeft,<x=-0.81548672914505, y=0.18042922019958496, z=2.117417335510254, w=1.0>672,0,JointId.ShoulderLeft,<x=-0.5872186422348022, y=0.296162486076355, z=2.177116870880127, w=1.0>

672,0,JointId.WristLeft,<x=-1.0219205617904663, y=0.11615335196256638, z=1.9931871891021729, w=1.0>672,0,JointId.ElbowLeft,<x=-0.81548672914505, y=0.18042922019958496, z=2.117417335510254, w=1.0>

672,0,JointId.WristLeft,<x=-1.0219205617904663, y=0.11615335196256638, z=1.9931871891021729, w=1.0>672,0,JointId.HandLeft,<x=-1.0798883438110352, y=0.12460998445749283, z=1.9297101497650146, w=1.0>

672,0,JointId.ShoulderCenter,<x=-0.40482914447784424, y=0.4460843503475189, z=2.2510361671447754, w=1.0>
672,0,JointId.HandLeft,<x=-1.0798883438110352, y=0.12460998445749283, z=1.9297101497650146, w=1.0>
672,0,JointId.ShoulderRight,<x=-0.22616954147815704, y=0.31870320439338684, z=2.257317543029785, w=1.0>672,0,JointId.ShoulderCenter,<x=-0.40482914447784424, y=0.4460843503475189, z=2.2510361671447754, w=1.0>

672,0,JointId.ShoulderRight,<x=-0.22616954147815704, y=0.31870320439338684, z=2.257317543029785, w=1.0>672,0,JointId.ElbowRight,<x=-0.04338706284761429, y=0.12986096739768982, z=2.2380430698394775, w=1.0>

672,0,JointId.ElbowRight,<x=-0.04338706284761429, y=0.12986096739768982, z=2.2380430698394775, w=1.0>672,0,JointId.WristRight,<x=0.17284315824508667, y=0.07851632684469223, z=2.1266517639160156, w=1.0>

672,0,JointId.WristRight,<x=0.17284315824508667, y=0.07851632684469223, z=2.1266517639160156, w=1.0>672,0,JointId.HandRight,<x=0.2345520555973053, y=0.09568222612142563, z=2.0692851543426514, w=1.0>

672,0,JointId.HipCenter,<x=-0.3663675785064697, y=0.0033392251934856176, z=2.124080181121826, w=1.0>
672,0,JointId.HandRight,<x=0.2345520555973053, y=0.09568222612142563, z=2.0692851543426514, w=1.0>672,0,JointId.HipLeft,<x=-0.443273663520813, y=-0.07849849760532379, z=2.0718588829040527, w=1.0>

672,0,JointId.HipCenter,<x=-0.3663675785064697, y=0.0033392251934856176, z=2.124080181121826, w=1.0>
672,0,JointId.KneeLeft,<x=-0.4604920446872711, y=-0.5244459509849548, z=2.036642074584961, w=1.0>
672,0,JointId.HipLeft,<x=-0.443273663520813, y=-0.07849849760532379, z=2.0718588829040527, w=1.0>
672,0,JointId.AnkleLeft,<x=-0.479800820350647, y=-0.8450602293014526, z=1.9675242900848389, w=1.0>
672,0,JointId.KneeLeft,<x=-0.4604920446872711, y=-0.5244459509849548, z=2.036642074584961, w=1.0>
672,0,JointId.FootLeft,<x=-0.46449050307273865, y=-0.8769407868385315, z=1.8644529581069946, w=1.0>
672,0,JointId.HipCenter,<x=-0.3663675785064697, y=0.0033392251934856176, z=2.124080181121826, w=1.0>
 672,0,JointId.AnkleLeft,<x=-0.479800820350647, y=-0.8450602293014526, z=1.9675242900848389, w=1.0>
672,0,JointId.HipRight,<x=-0.27622997760772705, y=-0.07755095511674881, z=2.1233720779418945, w=1.0>
 672,0,JointId.FootLeft,<x=-0.46449050307273865, y=-0.8769407868385315, z=1.8644529581069946, w=1.0>
672,0,JointId.HipCenter,<x=-0.3663675785064697, y=0.0033392251934856176, z=2.124080181121826, w=1.0>
 672,0,JointId.KneeRight,<x=-0.2567010819911957, y=-0.5422713160514832, z=2.0848822593688965, w=1.0>
672,0,JointId.HipRight,<x=-0.27622997760772705, y=-0.07755095511674881, z=2.1233720779418945, w=1.0>
672,0,JointId.AnkleRight,<x=-0.23814912140369415, y=-0.8464184999465942, z=2.055612325668335, w=1.0>
672,0,JointId.KneeRight,<x=-0.2567010819911957, y=-0.5422713160514832, z=2.0848822593688965, w=1.0>
672,0,JointId.FootRight,<x=-0.21412134170532227, y=-0.8879818320274353, z=1.9577878713607788, w=1.0>
672,0,JointId.AnkleRight,<x=-0.23814912140369415, y=-0.8464184999465942, z=2.055612325668335, w=1.0>
672,0,JointId.FootRight,<x=-0.21412134170532227, y=-0.8879818320274353, z=1.9577878713607788, w=1.0>
684,0,JointId.Head,<x=-0.38883811235427856, y=0.6355931162834167, z=2.244615316390991, w=1.0>
684,0,JointId.HipCenter,<x=-0.3663675785064697, y=0.0033392251934856176, z=2.124080181121826, w=1.0>
684,0,JointId.Spine,<x=-0.3826678693294525, y=0.059835780411958694, z=2.193110466003418, w=1.0>
684,0,JointId.ShoulderCenter,<x=-0.40482914447784424, y=0.4460843503475189, z=2.2510361671447754, w=1.0>
684,0,JointId.Head,<x=-0.38883811235427856, y=0.6355931162834167, z=2.244615316390991, w=1.0>
684,0,JointId.ShoulderCenter,<x=-0.40482914447784424, y=0.4460843503475189, z=2.2510361671447754, w=1.0>
684,0,JointId.ShoulderLeft,<x=-0.5872186422348022, y=0.296162486076355, z=2.177116870880127, w=1.0>
684,0,JointId.ElbowLeft,<x=-0.81548672914505, y=0.18042922019958496, z=2.117417335510254, w=1.0>
684,0,JointId.WristLeft,<x=-1.0219205617904663, y=0.11615335196256638, z=1.9931871891021729, w=1.0>
684,0,JointId.HandLeft,<x=-1.0798883438110352, y=0.12460998445749283, z=1.9297101497650146, w=1.0>
684,0,JointId.ShoulderCenter,<x=-0.40482914447784424, y=0.4460843503475189, z=2.2510361671447754, w=1.0>
684,0,JointId.ShoulderRight,<x=-0.22616954147815704, y=0.31870320439338684, z=2.257317543029785, w=1.0>
684,0,JointId.ElbowRight,<x=-0.04338706284761429, y=0.12986096739768982, z=2.2380430698394775, w=1.0>
684,0,JointId.WristRight,<x=0.17284315824508667, y=0.07851632684469223, z=2.1266517639160156, w=1.0>
684,0,JointId.HandRight,<x=0.2345520555973053, y=0.09568222612142563, z=2.0692851543426514, w=1.0>
684,0,JointId.HipCenter,<x=-0.3663675785064697, y=0.0033392251934856176, z=2.124080181121826, w=1.0>
684,0,JointId.HipLeft,<x=-0.443273663520813, y=-0.07849849760532379, z=2.0718588829040527, w=1.0>
684,0,JointId.KneeLeft,<x=-0.4604920446872711, y=-0.5244459509849548, z=2.036642074584961, w=1.0>
684,0,JointId.AnkleLeft,<x=-0.479800820350647, y=-0.8450602293014526, z=1.9675242900848389, w=1.0>
684,0,JointId.FootLeft,<x=-0.46449050307273865, y=-0.8769407868385315, z=1.8644529581069946, w=1.0>
684,0,JointId.HipCenter,<x=-0.3663675785064697, y=0.0033392251934856176, z=2.124080181121826, w=1.0>
684,0,JointId.HipRight,<x=-0.27622997760772705, y=-0.07755095511674881, z=2.1233720779418945, w=1.0>
684,0,JointId.KneeRight,<x=-0.2567010819911957, y=-0.5422713160514832, z=2.0848822593688965, w=1.0>
684,0,JointId.AnkleRight,<x=-0.23814912140369415, y=-0.8464184999465942, z=2.055612325668335, w=1.0>
684,0,JointId.FootRight,<x=-0.21412134170532227, y=-0.8879818320274353, z=1.9577878713607788, w=1.0>
690,0,JointId.Head,<x=-0.4082375466823578, y=0.6449116468429565, z=2.2348132133483887, w=1.0>
690,0,JointId.HipCenter,<x=-0.36994490027427673, y=0.003409841563552618, z=2.1186513900756836, w=1.0>
690,0,JointId.Spine,<x=-0.38834625482559204, y=0.06043767184019089, z=2.1871659755706787, w=1.0>
690,0,JointId.ShoulderCenter,<x=-0.4146342873573303, y=0.44875994324684143, z=2.2432868480682373, w=1.0>
690,0,JointId.Head,<x=-0.4082375466823578, y=0.6449116468429565, z=2.2348132133483887, w=1.0>
690,0,JointId.ShoulderCenter,<x=-0.4146342873573303, y=0.44875994324684143, z=2.2432868480682373, w=1.0>
690,0,JointId.ShoulderLeft,<x=-0.5884110927581787, y=0.2958611249923706, z=2.1675167083740234, w=1.0>
690,0,JointId.ElbowLeft,<x=-0.8099688291549683, y=0.16470007598400116, z=2.1072630882263184, w=1.0>
690,0,JointId.WristLeft,<x=-1.013746976852417, y=0.08923055231571198, z=1.9860482215881348, w=1.0>
690,0,JointId.HandLeft,<x=-1.074711799621582, y=0.08599017560482025, z=1.9249260425567627, w=1.0>
690,0,JointId.ShoulderCenter,<x=-0.4146342873573303, y=0.44875994324684143, z=2.2432868480682373, w=1.0>
690,0,JointId.ShoulderRight,<x=-0.23276998102664948, y=0.32213789224624634, z=2.256030321121216, w=1.0>
690,0,JointId.ElbowRight,<x=-0.045875318348407745, y=0.14202266931533813, z=2.2411422729492188, w=1.0>
690,0,JointId.WristRight,<x=0.17446798086166382, y=0.1191013902425766, z=2.1290335655212402, w=1.0>
690,0,JointId.HandRight,<x=0.2473154217004776, y=0.14389924705028534, z=2.0639097690582275, w=1.0>
690,0,JointId.HipCenter,<x=-0.36994490027427673, y=0.003409841563552618, z=2.1186513900756836, w=1.0>
690,0,JointId.HipLeft,<x=-0.44447702169418335, y=-0.07803590595722198, z=2.0664637088775635, w=1.0>
690,0,JointId.KneeLeft,<x=-0.46250706911087036, y=-0.5255224108695984, z=2.032668113708496, w=1.0>
690,0,JointId.AnkleLeft,<x=-0.48068344593048096, y=-0.8459840416908264, z=1.9633630514144897, w=1.0>
690,0,JointId.FootLeft,<x=-0.46302419900894165, y=-0.8780049681663513, z=1.8606219291687012, w=1.0>
690,0,JointId.HipCenter,<x=-0.36994490027427673, y=0.003409841563552618, z=2.1186513900756836, w=1.0>
690,0,JointId.HipRight,<x=-0.28046220541000366, y=-0.07653290033340454, z=2.119595766067505, w=1.0>
690,0,JointId.KneeRight,<x=-0.25828099250793457, y=-0.5435152053833008, z=2.0803027153015137, w=1.0>
690,0,JointId.AnkleRight,<x=-0.23943668603897095, y=-0.8465379476547241, z=2.051780939102173, w=1.0>
690,0,JointId.FootRight,<x=-0.2131536900997162, y=-0.8881123065948486, z=1.9544479846954346, w=1.0>
696,0,JointId.Head,<x=-0.4082375466823578, y=0.6449116468429565, z=2.2348132133483887, w=1.0>
696,0,JointId.HipCenter,<x=-0.36994490027427673, y=0.003409841563552618, z=2.1186513900756836, w=1.0>
696,0,JointId.Spine,<x=-0.38834625482559204, y=0.06043767184019089, z=2.1871659755706787, w=1.0>
696,0,JointId.ShoulderCenter,<x=-0.4146342873573303, y=0.44875994324684143, z=2.2432868480682373, w=1.0>
696,0,JointId.Head,<x=-0.4082375466823578, y=0.6449116468429565, z=2.2348132133483887, w=1.0>
696,0,JointId.ShoulderCenter,<x=-0.4146342873573303, y=0.44875994324684143, z=2.2432868480682373, w=1.0>
696,0,JointId.ShoulderLeft,<x=-0.5884110927581787, y=0.2958611249923706, z=2.1675167083740234, w=1.0>
696,0,JointId.ElbowLeft,<x=-0.8099688291549683, y=0.16470007598400116, z=2.1072630882263184, w=1.0>
696,0,JointId.WristLeft,<x=-1.013746976852417, y=0.08923055231571198, z=1.9860482215881348, w=1.0>
696,0,JointId.HandLeft,<x=-1.074711799621582, y=0.08599017560482025, z=1.9249260425567627, w=1.0>
696,0,JointId.ShoulderCenter,<x=-0.4146342873573303, y=0.44875994324684143, z=2.2432868480682373, w=1.0>
696,0,JointId.Head,<x=-0.41285836696624756, y=0.6441914439201355, z=2.2320120334625244, w=1.0>
 696,0,JointId.ShoulderRight,<x=-0.23276998102664948, y=0.32213789224624634, z=2.256030321121216, w=1.0>696,0,JointId.HipCenter,<x=-0.3750361502170563, y=0.0008125945460051298, z=2.112509250640869, w=1.0>

696,0,JointId.ElbowRight,<x=-0.045875318348407745, y=0.14202266931533813, z=2.2411422729492188, w=1.0>696,0,JointId.Spine,<x=-0.39614632725715637, y=0.05761326104402542, z=2.180124282836914, w=1.0>

696,0,JointId.WristRight,<x=0.17446798086166382, y=0.1191013902425766, z=2.1290335655212402, w=1.0>696,0,JointId.ShoulderCenter,<x=-0.42966365814208984, y=0.44383862614631653, z=2.233116865158081, w=1.0>

696,0,JointId.HandRight,<x=0.2473154217004776, y=0.14389924705028534, z=2.0639097690582275, w=1.0>696,0,JointId.Head,<x=-0.41285836696624756, y=0.6441914439201355, z=2.2320120334625244, w=1.0>

696,0,JointId.HipCenter,<x=-0.36994490027427673, y=0.003409841563552618, z=2.1186513900756836, w=1.0>696,0,JointId.ShoulderCenter,<x=-0.42966365814208984, y=0.44383862614631653, z=2.233116865158081, w=1.0>

696,0,JointId.HipLeft,<x=-0.44447702169418335, y=-0.07803590595722198, z=2.0664637088775635, w=1.0>696,0,JointId.ShoulderLeft,<x=-0.5930958390235901, y=0.2916471064090729, z=2.155355930328369, w=1.0>

696,0,JointId.ElbowLeft,<x=-0.8102099895477295, y=0.1439569890499115, z=2.0913803577423096, w=1.0>696,0,JointId.KneeLeft,<x=-0.46250706911087036, y=-0.5255224108695984, z=2.032668113708496, w=1.0>

696,0,JointId.WristLeft,<x=-1.0062284469604492, y=0.0503557026386261, z=1.9707388877868652, w=1.0>
696,0,JointId.AnkleLeft,<x=-0.48068344593048096, y=-0.8459840416908264, z=1.9633630514144897, w=1.0>
696,0,JointId.HandLeft,<x=-1.0648890733718872, y=0.03103974647819996, z=1.9103894233703613, w=1.0>
696,0,JointId.FootLeft,<x=-0.46302419900894165, y=-0.8780049681663513, z=1.8606219291687012, w=1.0>
 696,0,JointId.ShoulderCenter,<x=-0.42966365814208984, y=0.44383862614631653, z=2.233116865158081, w=1.0>
696,0,JointId.HipCenter,<x=-0.36994490027427673, y=0.003409841563552618, z=2.1186513900756836, w=1.0>
696,0,JointId.ShoulderRight,<x=-0.2398974597454071, y=0.3247392773628235, z=2.2543253898620605, w=1.0>
696,0,JointId.HipRight,<x=-0.28046220541000366, y=-0.07653290033340454, z=2.119595766067505, w=1.0>
696,0,JointId.ElbowRight,<x=-0.04763955622911453, y=0.15450672805309296, z=2.244481086730957, w=1.0>
696,0,JointId.KneeRight,<x=-0.25828099250793457, y=-0.5435152053833008, z=2.0803027153015137, w=1.0>
696,0,JointId.WristRight,<x=0.1748960018157959, y=0.1641167551279068, z=2.1360177993774414, w=1.0>
696,0,JointId.AnkleRight,<x=-0.23943668603897095, y=-0.8465379476547241, z=2.051780939102173, w=1.0>
696,0,JointId.HandRight,<x=0.23452135920524597, y=0.18806719779968262, z=2.085003137588501, w=1.0>
696,0,JointId.FootRight,<x=-0.2131536900997162, y=-0.8881123065948486, z=1.9544479846954346, w=1.0>696,0,JointId.HipCenter,<x=-0.3750361502170563, y=0.0008125945460051298, z=2.112509250640869, w=1.0>

696,0,JointId.HipLeft,<x=-0.4476349353790283, y=-0.08136541396379471, z=2.0587639808654785, w=1.0>
696,0,JointId.KneeLeft,<x=-0.4649198651313782, y=-0.5270421504974365, z=2.0278074741363525, w=1.0>
696,0,JointId.AnkleLeft,<x=-0.4813619554042816, y=-0.8509095907211304, z=1.9599148035049438, w=1.0>
696,0,JointId.FootLeft,<x=-0.46110889315605164, y=-0.8834985494613647, z=1.8577637672424316, w=1.0>
696,0,JointId.HipCenter,<x=-0.3750361502170563, y=0.0008125945460051298, z=2.112509250640869, w=1.0>
696,0,JointId.HipRight,<x=-0.28429216146469116, y=-0.07775983214378357, z=2.1162359714508057, w=1.0>
696,0,JointId.KneeRight,<x=-0.25985532999038696, y=-0.5443790555000305, z=2.076106309890747, w=1.0>
696,0,JointId.AnkleRight,<x=-0.2396276891231537, y=-0.8486948013305664, z=2.0484049320220947, w=1.0>
696,0,JointId.FootRight,<x=-0.2107563465833664, y=-0.8902462124824524, z=1.9517250061035156, w=1.0>
708,0,JointId.Head,<x=-0.41652557253837585, y=0.6434704661369324, z=2.22784686088562, w=1.0>
708,0,JointId.HipCenter,<x=-0.3809179663658142, y=0.0008448261069133878, z=2.1062963008880615, w=1.0>
708,0,JointId.Spine,<x=-0.40316078066825867, y=0.05772990733385086, z=2.1739773750305176, w=1.0>
708,0,JointId.ShoulderCenter,<x=-0.43560126423835754, y=0.4454830288887024, z=2.229344367980957, w=1.0>
708,0,JointId.Head,<x=-0.41652557253837585, y=0.6434704661369324, z=2.22784686088562, w=1.0>
708,0,JointId.ShoulderCenter,<x=-0.43560126423835754, y=0.4454830288887024, z=2.229344367980957, w=1.0>
708,0,JointId.ShoulderLeft,<x=-0.5939358472824097, y=0.29409536719322205, z=2.1493537425994873, w=1.0>
708,0,JointId.ElbowLeft,<x=-0.8080313205718994, y=0.12607979774475098, z=2.0784904956817627, w=1.0>
708,0,JointId.Head,<x=-0.41652557253837585, y=0.6434704661369324, z=2.22784686088562, w=1.0>708,0,JointId.WristLeft,<x=-0.9885506629943848, y=0.00375443696975708, z=1.9601415395736694, w=1.0>

708,0,JointId.HipCenter,<x=-0.3809179663658142, y=0.0008448261069133878, z=2.1062963008880615, w=1.0>
708,0,JointId.HandLeft,<x=-1.0473400354385376, y=-0.02066703699529171, z=1.901961088180542, w=1.0>
708,0,JointId.ShoulderCenter,<x=-0.43560126423835754, y=0.4454830288887024, z=2.229344367980957, w=1.0>
 708,0,JointId.Spine,<x=-0.40316078066825867, y=0.05772990733385086, z=2.1739773750305176, w=1.0>
708,0,JointId.ShoulderRight,<x=-0.24448731541633606, y=0.3258335590362549, z=2.253267288208008, w=1.0>
708,0,JointId.ShoulderCenter,<x=-0.43560126423835754, y=0.4454830288887024, z=2.229344367980957, w=1.0>
708,0,JointId.ElbowRight,<x=-0.03987063467502594, y=0.16658499836921692, z=2.2488346099853516, w=1.0>
708,0,JointId.Head,<x=-0.41652557253837585, y=0.6434704661369324, z=2.22784686088562, w=1.0>
708,0,JointId.WristRight,<x=0.17799220979213715, y=0.19674211740493774, z=2.134538173675537, w=1.0>708,0,JointId.ShoulderCenter,<x=-0.43560126423835754, y=0.4454830288887024, z=2.229344367980957, w=1.0>

708,0,JointId.HandRight,<x=0.23606888949871063, y=0.24158598482608795, z=2.091498851776123, w=1.0>708,0,JointId.ShoulderLeft,<x=-0.5939358472824097, y=0.29409536719322205, z=2.1493537425994873, w=1.0>

708,0,JointId.HipCenter,<x=-0.3809179663658142, y=0.0008448261069133878, z=2.1062963008880615, w=1.0>
708,0,JointId.ElbowLeft,<x=-0.8080313205718994, y=0.12607979774475098, z=2.0784904956817627, w=1.0>
708,0,JointId.HipLeft,<x=-0.451238214969635, y=-0.07973896712064743, z=2.0524561405181885, w=1.0>
 708,0,JointId.WristLeft,<x=-0.9885506629943848, y=0.00375443696975708, z=1.9601415395736694, w=1.0>
708,0,JointId.KneeLeft,<x=-0.4661561846733093, y=-0.5267431139945984, z=2.0239193439483643, w=1.0>
708,0,JointId.HandLeft,<x=-1.0473400354385376, y=-0.02066703699529171, z=1.901961088180542, w=1.0>
708,0,JointId.ShoulderCenter,<x=-0.43560126423835754, y=0.4454830288887024, z=2.229344367980957, w=1.0>
 708,0,JointId.AnkleLeft,<x=-0.4811937212944031, y=-0.850905179977417, z=1.9582809209823608, w=1.0>
708,0,JointId.ShoulderRight,<x=-0.24448731541633606, y=0.3258335590362549, z=2.253267288208008, w=1.0>
708,0,JointId.FootLeft,<x=-0.45911094546318054, y=-0.8841779232025146, z=1.85667085647583, w=1.0>
708,0,JointId.HipCenter,<x=-0.3809179663658142, y=0.0008448261069133878, z=2.1062963008880615, w=1.0>
 708,0,JointId.ElbowRight,<x=-0.03987063467502594, y=0.16658499836921692, z=2.2488346099853516, w=1.0>
708,0,JointId.HipRight,<x=-0.29196596145629883, y=-0.07818037271499634, z=2.1104490756988525, w=1.0>
708,0,JointId.WristRight,<x=0.17799220979213715, y=0.19674211740493774, z=2.134538173675537, w=1.0>
708,0,JointId.KneeRight,<x=-0.2615363299846649, y=-0.5439140796661377, z=2.071014165878296, w=1.0>
708,0,JointId.HandRight,<x=0.23606888949871063, y=0.24158598482608795, z=2.091498851776123, w=1.0>
708,0,JointId.HipCenter,<x=-0.3809179663658142, y=0.0008448261069133878, z=2.1062963008880615, w=1.0>
 708,0,JointId.AnkleRight,<x=-0.24010413885116577, y=-0.8498215079307556, z=2.040325403213501, w=1.0>
708,0,JointId.HipLeft,<x=-0.451238214969635, y=-0.07973896712064743, z=2.0524561405181885, w=1.0>
708,0,JointId.FootRight,<x=-0.20943774282932281, y=-0.890249490737915, z=1.943658471107483, w=1.0>
708,0,JointId.KneeLeft,<x=-0.4661561846733093, y=-0.5267431139945984, z=2.0239193439483643, w=1.0>
708,0,JointId.AnkleLeft,<x=-0.4811937212944031, y=-0.850905179977417, z=1.9582809209823608, w=1.0>
708,0,JointId.FootLeft,<x=-0.45911094546318054, y=-0.8841779232025146, z=1.85667085647583, w=1.0>
708,0,JointId.HipCenter,<x=-0.3809179663658142, y=0.0008448261069133878, z=2.1062963008880615, w=1.0>
708,0,JointId.HipRight,<x=-0.29196596145629883, y=-0.07818037271499634, z=2.1104490756988525, w=1.0>
708,0,JointId.KneeRight,<x=-0.2615363299846649, y=-0.5439140796661377, z=2.071014165878296, w=1.0>
708,0,JointId.AnkleRight,<x=-0.24010413885116577, y=-0.8498215079307556, z=2.040325403213501, w=1.0>
708,0,JointId.FootRight,<x=-0.20943774282932281, y=-0.890249490737915, z=1.943658471107483, w=1.0>
720,0,JointId.Head,<x=-0.41652557253837585, y=0.6434704661369324, z=2.22784686088562, w=1.0>
720,0,JointId.HipCenter,<x=-0.3809179663658142, y=0.0008448261069133878, z=2.1062963008880615, w=1.0>
720,0,JointId.Spine,<x=-0.40316078066825867, y=0.05772990733385086, z=2.1739773750305176, w=1.0>
720,0,JointId.ShoulderCenter,<x=-0.43560126423835754, y=0.4454830288887024, z=2.229344367980957, w=1.0>
720,0,JointId.Head,<x=-0.41652557253837585, y=0.6434704661369324, z=2.22784686088562, w=1.0>
720,0,JointId.ShoulderCenter,<x=-0.43560126423835754, y=0.4454830288887024, z=2.229344367980957, w=1.0>
720,0,JointId.ShoulderLeft,<x=-0.5939358472824097, y=0.29409536719322205, z=2.1493537425994873, w=1.0>
720,0,JointId.ElbowLeft,<x=-0.8080313205718994, y=0.12607979774475098, z=2.0784904956817627, w=1.0>
720,0,JointId.WristLeft,<x=-0.9885506629943848, y=0.00375443696975708, z=1.9601415395736694, w=1.0>
720,0,JointId.HandLeft,<x=-1.0473400354385376, y=-0.02066703699529171, z=1.901961088180542, w=1.0>
720,0,JointId.ShoulderCenter,<x=-0.43560126423835754, y=0.4454830288887024, z=2.229344367980957, w=1.0>
720,0,JointId.ShoulderRight,<x=-0.24448731541633606, y=0.3258335590362549, z=2.253267288208008, w=1.0>
720,0,JointId.ElbowRight,<x=-0.03987063467502594, y=0.16658499836921692, z=2.2488346099853516, w=1.0>
720,0,JointId.WristRight,<x=0.17799220979213715, y=0.19674211740493774, z=2.134538173675537, w=1.0>
720,0,JointId.HandRight,<x=0.23606888949871063, y=0.24158598482608795, z=2.091498851776123, w=1.0>
720,0,JointId.HipCenter,<x=-0.3809179663658142, y=0.0008448261069133878, z=2.1062963008880615, w=1.0>
720,0,JointId.HipLeft,<x=-0.451238214969635, y=-0.07973896712064743, z=2.0524561405181885, w=1.0>
720,0,JointId.KneeLeft,<x=-0.4661561846733093, y=-0.5267431139945984, z=2.0239193439483643, w=1.0>
720,0,JointId.AnkleLeft,<x=-0.4811937212944031, y=-0.850905179977417, z=1.9582809209823608, w=1.0>
720,0,JointId.FootLeft,<x=-0.45911094546318054, y=-0.8841779232025146, z=1.85667085647583, w=1.0>
720,0,JointId.HipCenter,<x=-0.3809179663658142, y=0.0008448261069133878, z=2.1062963008880615, w=1.0>
720,0,JointId.HipRight,<x=-0.29196596145629883, y=-0.07818037271499634, z=2.1104490756988525, w=1.0>
720,0,JointId.KneeRight,<x=-0.2615363299846649, y=-0.5439140796661377, z=2.071014165878296, w=1.0>
720,0,JointId.AnkleRight,<x=-0.24010413885116577, y=-0.8498215079307556, z=2.040325403213501, w=1.0>
720,0,JointId.FootRight,<x=-0.20943774282932281, y=-0.890249490737915, z=1.943658471107483, w=1.0>
720,0,JointId.Head,<x=-0.42209136486053467, y=0.6436651945114136, z=2.2249109745025635, w=1.0>
720,0,JointId.HipCenter,<x=-0.38465040922164917, y=0.0027556337881833315, z=2.101107120513916, w=1.0>
720,0,JointId.Spine,<x=-0.4084584414958954, y=0.05957936495542526, z=2.1680588722229004, w=1.0>
720,0,JointId.ShoulderCenter,<x=-0.44309449195861816, y=0.44544732570648193, z=2.220370054244995, w=1.0>
720,0,JointId.Head,<x=-0.42209136486053467, y=0.6436651945114136, z=2.2249109745025635, w=1.0>
720,0,JointId.ShoulderCenter,<x=-0.44309449195861816, y=0.44544732570648193, z=2.220370054244995, w=1.0>
720,0,JointId.ShoulderLeft,<x=-0.5968477725982666, y=0.29487764835357666, z=2.1411643028259277, w=1.0>
720,0,JointId.ElbowLeft,<x=-0.8028531074523926, y=0.10308463871479034, z=2.0692410469055176, w=1.0>
720,0,JointId.WristLeft,<x=-0.9799108505249023, y=-0.02340175211429596, z=1.9503024816513062, w=1.0>
